Dates,SPX Index,LBUSTRUU Index
5/4/2010,2318.21,1312.65
5/5/2010,2303.15,1315.46
5/6/2010,2225.7,1322.01
5/7/2010,2190.12,1317.04
5/10/2010,2290.89,1313.96
5/11/2010,2283.26,1313.52
5/12/2010,2316.82,1313.31
5/13/2010,2287.63,1314.82
5/14/2010,2242.75,1321.35
5/17/2010,2245.79,1320.23
5/18/2010,2212.89,1324.38
5/19/2010,2201.25,1323.75
5/20/2010,2111.77,1327.69
5/21/2010,2145.02,1329.34
5/24/2010,2116.08,1326.79
5/25/2010,2116.88,1328.22
5/26/2010,2104.75,1325.49
5/27/2010,2178.03,1319.94
5/28/2010,2149.92,1322.59
5/31/2010,#N/A,1322.59
6/1/2010,2111.4,1323.19
6/2/2010,2168.89,1321.5
6/3/2010,2178.19,1320.43
6/4/2010,2099.86,1329.82
6/7/2010,2070.2,1329.97
6/8/2010,2094.34,1330.7
6/9/2010,2081.44,1329.95
6/10/2010,2145.83,1322.79
6/11/2010,2156.47,1328.82
6/14/2010,2152.45,1326.89
6/15/2010,2205.39,1325.6
6/16/2010,2204.16,1327.38
6/17/2010,2207.43,1332.75
6/18/2010,2210.47,1331.74
6/21/2010,2201.58,1332.4
6/22/2010,2164.9,1336.17
6/23/2010,2158.2,1338.44
6/24/2010,2120.26,1337.08
6/25/2010,2126.63,1338.21
6/28/2010,2122.51,1342.76
6/29/2010,2053.65,1344.77
6/30/2010,2032.12,1344.9
7/1/2010,2025.33,1345.71
7/2/2010,2015.5,1343.66
7/5/2010,#N/A,#N/A
7/6/2010,2026.83,1347.24
7/7/2010,2094.51,1345.37
7/8/2010,2115.23,1344.47
7/9/2010,2131.21,1343.39
7/12/2010,2132.9,1344.56
7/13/2010,2167.43,1342.29
7/14/2010,2167.11,1346.53
7/15/2010,2169.82,1350.23
7/16/2010,2104.47,1352.35
7/19/2010,2117.69,1351.03
7/20/2010,2143.05,1352.68
7/21/2010,2114.62,1355.78
7/22/2010,2164.54,1354.49
7/23/2010,2183.18,1352.47
7/26/2010,2208.77,1353.49
7/27/2010,2206.35,1352.14
7/28/2010,2190.53,1354.88
7/29/2010,2181.35,1355.54
7/30/2010,2181.5,1360.33
8/2/2010,2231.76,1357.57
8/3/2010,2220.61,1361.25
8/4/2010,2235.45,1359.19
8/5/2010,2232.6,1360.84
8/6/2010,2224.2,1364.42
8/9/2010,2237,1364.11
8/10/2010,2223.1,1365.47
8/11/2010,2158.77,1368.78
8/12/2010,2146.94,1366.12
8/13/2010,2137.97,1368.73
8/16/2010,2138.36,1374.47
8/17/2010,2166.3,1371.27
8/18/2010,2169.97,1371.09
8/19/2010,2131.57,1374.73
8/20/2010,2123.4,1372.33
8/23/2010,2114.45,1373.35
8/24/2010,2082.35,1377.48
8/25/2010,2089.77,1375.96
8/26/2010,2073,1378.49
8/27/2010,2109.63,1370.67
8/30/2010,2077.55,1376.03
8/31/2010,2078.5,1379.11
9/1/2010,2143.01,1374.3
9/2/2010,2163.55,1372.62
9/3/2010,2193.55,1369.69
9/6/2010,#N/A,#N/A
9/7/2010,2167.37,1375.56
9/8/2010,2182.48,1372.88
9/9/2010,2193.52,1366.92
9/10/2010,2204.73,1365.79
9/13/2010,2231.2,1369.9
9/14/2010,2229.55,1373.79
9/15/2010,2237.85,1370.66
9/16/2010,2237.37,1368.96
9/17/2010,2239.31,1369.24
9/20/2010,2274.96,1371.42
9/21/2010,2268.91,1377.2
9/22/2010,2257.77,1378.4
9/23/2010,2238.13,1377.58
9/24/2010,2287.69,1374.7
9/27/2010,2274.18,1379.96
9/28/2010,2286.13,1382.56
9/29/2010,2280.23,1380.38
9/30/2010,2272.9,1380.68
10/1/2010,2283.44,1380.77
10/4/2010,2264.44,1383.28
10/5/2010,2313.77,1383.8
10/6/2010,2313.36,1388.23
10/7/2010,2309.4,1389.27
10/8/2010,2324.16,1390.22
10/11/2010,2324.52,#N/A
10/12/2010,2333.78,1389.21
10/13/2010,2351.37,1389.86
10/14/2010,2342.44,1386.2
10/15/2010,2347.4,1381.99
10/18/2010,2365.16,1386.62
10/19/2010,2326.02,1388.47
10/20/2010,2351.91,1389.41
10/21/2010,2356.42,1387.18
10/22/2010,2362.26,1386.44
10/25/2010,2367.57,1386.94
10/26/2010,2367.61,1383.08
10/27/2010,2361.3,1380.1
10/28/2010,2364.27,1382.84
10/29/2010,2363.19,1385.96
11/1/2010,2365.54,1385.99
11/2/2010,2384.66,1388.9
11/3/2010,2394.25,1387.69
11/4/2010,2442.79,1393.61
11/5/2010,2452.92,1390.18
11/8/2010,2447.85,1389.14
11/9/2010,2428.16,1383.21
11/10/2010,2439.72,1384.17
11/11/2010,2428.95,#N/A
11/12/2010,2399.22,1378.38
11/15/2010,2396.32,1371.19
11/16/2010,2356.55,1374.29
11/17/2010,2357.49,1374.54
11/18/2010,2395.26,1373.48
11/19/2010,2401.72,1374.76
11/22/2010,2397.9,1378.59
11/23/2010,2362.32,1380.77
11/24/2010,2399.19,1372.15
11/25/2010,#N/A,#N/A
11/26/2010,2381.12,1374.69
11/29/2010,2378.4,1376.81
11/30/2010,2363.49,1377.42
12/1/2010,2417.11,1367.85
12/2/2010,2449.41,1366.22
12/3/2010,2456.18,1367.39
12/6/2010,2452.94,1372.9
12/7/2010,2454.3,1360.72
12/8/2010,2464.4,1356.77
12/9/2010,2474.48,1357.91
12/10/2010,2489.95,1354.91
12/13/2010,2490.48,1357.22
12/14/2010,2492.88,1347.91
12/15/2010,2479.65,1344.21
12/16/2010,2495.69,1346.1
12/17/2010,2497.88,1356.08
12/20/2010,2504.56,1355.14
12/21/2010,2520.64,1356.84
12/22/2010,2529.88,1355.88
12/23/2010,2525.75,1353.11
12/24/2010,#N/A,#N/A
12/27/2010,2527.36,1355.55
12/28/2010,2529.41,1348.17
12/29/2010,2532.53,1357.87
12/30/2010,2528.63,1356.46
12/31/2010,2528.14,1361.48
1/3/2011,2557.98,1360.25
1/4/2011,2554.54,1360.45
1/5/2011,2568.16,1352.33
1/6/2011,2563.51,1355.86
1/7/2011,2558.6,1361.72
1/10/2011,2554.94,1363.11
1/11/2011,2564.83,1361.49
1/12/2011,2589.13,1361.15
1/13/2011,2584.53,1364.79
1/14/2011,2604.44,1363.33
1/17/2011,#N/A,#N/A
1/18/2011,2608.22,1361.89
1/19/2011,2581.2,1363.91
1/20/2011,2577.73,1357.09
1/21/2011,2584.25,1359.72
1/24/2011,2599.92,1360.59
1/25/2011,2600.71,1365.42
1/26/2011,2612.2,1359.64
1/27/2011,2618.42,1362.9
1/28/2011,2569.96,1365.48
1/31/2011,2590.42,1363.18
2/1/2011,2635.34,1359.87
2/2/2011,2628.39,1356.91
2/3/2011,2635.19,1353.9
2/4/2011,2643.12,1348.29
2/7/2011,2660.28,1349.33
2/8/2011,2672.69,1344.24
2/9/2011,2665.29,1348.6
2/10/2011,2667.61,1344.34
2/11/2011,2683.24,1348.29
2/14/2011,2690.44,1351.02
2/15/2011,2681.75,1352
2/16/2011,2699.65,1351.53
2/17/2011,2708.51,1355.15
2/18/2011,2713.92,1354.4
2/21/2011,#N/A,#N/A
2/22/2011,2656.22,1361.34
2/23/2011,2639.48,1360.62
2/24/2011,2637.41,1363.18
2/25/2011,2667.02,1364.54
2/28/2011,2682.57,1366.84
3/1/2011,2638.77,1367.53
3/2/2011,2643.65,1364.26
3/3/2011,2691.01,1357.65
3/4/2011,2670.42,1363.75
3/7/2011,2647.41,1363.92
3/8/2011,2672.44,1361.13
3/9/2011,2669.1,1365.7
3/10/2011,2616.83,1370.27
3/11/2011,2636.9,1370.03
3/14/2011,2620.44,1373.38
3/15/2011,2589.98,1373.5
3/16/2011,2537.63,1379.25
3/17/2011,2573.02,1376.49
3/18/2011,2584.57,1375.88
3/21/2011,2624.82,1373.11
3/22/2011,2615.48,1372.01
3/23/2011,2623.42,1371.69
3/24/2011,2648.86,1369.5
3/25/2011,2657.55,1367.01
3/28/2011,2649.97,1367.01
3/29/2011,2669.96,1364.42
3/30/2011,2688.79,1367.11
3/31/2011,2683.69,1367.66
4/1/2011,2697.53,1367.53
4/4/2011,2698.84,1369.2
4/5/2011,2698.37,1365.81
4/6/2011,2705.64,1363.2
4/7/2011,2701.49,1363.68
4/8/2011,2690.27,1363.24
4/11/2011,2682.53,1363.84
4/12/2011,2660.92,1368.48
4/13/2011,2661.71,1370.89
4/14/2011,2661.99,1369.76
4/15/2011,2672.83,1375.3
4/18/2011,2642.31,1378.12
4/19/2011,2658.1,1379.14
4/20/2011,2695.45,1377.07
4/21/2011,2710.29,1376.94
4/22/2011,#N/A,#N/A
4/25/2011,2705.81,1379.89
4/26/2011,2731.01,1382.98
4/27/2011,2749.19,1380.75
4/28/2011,2759.52,1384.65
4/29/2011,2766.11,1386.29
5/2/2011,2761.08,1386.97
5/3/2011,2751.42,1388.89
5/4/2011,2732.38,1390.5
5/5/2011,2706.82,1393.9
5/6/2011,2717.88,1394.75
5/9/2011,2730.74,1396.16
5/10/2011,2753.62,1392.9
5/11/2011,2723.47,1395.54
5/12/2011,2737.62,1393.15
5/13/2011,2714.82,1395.52
5/16/2011,2697.54,1398.51
5/17/2011,2697.22,1400.61
5/18/2011,2722.35,1397.27
5/19/2011,2728.73,1397.51
5/20/2011,2706.99,1398.63
5/23/2011,2673.55,1399.72
5/24/2011,2671.29,1400.32
5/25/2011,2680.3,1400
5/26/2011,2691.96,1404.51
5/27/2011,2703.91,1403.92
5/30/2011,#N/A,#N/A
5/31/2011,2733.66,1405.68
6/1/2011,2669.39,1410.83
6/2/2011,2666.16,1406.26
6/3/2011,2639.36,1408.29
6/6/2011,2609.94,1407.88
6/7/2011,2607.45,1408.43
6/8/2011,2596.73,1411.61
6/9/2011,2616.62,1408.5
6/10/2011,2578.69,1409.81
6/13/2011,2581.37,1408.8
6/14/2011,2615.34,1402.87
6/15/2011,2568.05,1409.8
6/16/2011,2573.2,1411.28
6/17/2011,2581.35,1409.76
6/20/2011,2595.84,1409.33
6/21/2011,2632.33,1408.88
6/22/2011,2614.78,1409.8
6/23/2011,2607.1,1413.92
6/24/2011,2575.36,1414.69
6/27/2011,2599.93,1410.48
6/28/2011,2635.47,1404.33
6/29/2011,2658.49,1402.56
6/30/2011,2686.42,1401.27
7/1/2011,2726.93,1399.42
7/4/2011,#N/A,#N/A
7/5/2011,2723.25,1403.87
7/6/2011,2727.15,1405.82
7/7/2011,2756.84,1402.34
7/8/2011,2736.95,1411.3
7/11/2011,2685.68,1415.7
7/12/2011,2673.35,1416.23
7/13/2011,2682.22,1418.02
7/14/2011,2663.58,1415.1
7/15/2011,2678.93,1416.06
7/18/2011,2656.45,1415.03
7/19/2011,2701.4,1416.85
7/20/2011,2699.92,1414.85
7/21/2011,2738.08,1411.81
7/22/2011,2740.72,1415.19
7/25/2011,2724.71,1412.62
7/26/2011,2713.12,1415.96
7/27/2011,2656.12,1413.74
7/28/2011,2647.46,1416.07
7/29/2011,2629.74,1425.1
8/1/2011,2618.46,1429.1
8/2/2011,2548.99,1436.23
8/3/2011,2563.22,1437.13
8/4/2011,2435.98,1444.2
8/5/2011,2434.55,1435.84
8/8/2011,2266.02,1442.64
8/9/2011,2378.24,1450.41
8/10/2011,2269.84,1455.07
8/11/2011,2379.97,1443.82
8/12/2011,2393.06,1449.75
8/15/2011,2447.56,1446.39
8/16/2011,2423.2,1450.41
8/17/2011,2426.31,1453.24
8/18/2011,2313.82,1456.25
8/19/2011,2277.59,1455.26
8/22/2011,2278.2,1453.44
8/23/2011,2359.77,1448.54
8/24/2011,2392.37,1440.9
8/25/2011,2353.63,1443.48
8/26/2011,2391.1,1446.38
8/29/2011,2461.89,1442.58
8/30/2011,2468.48,1449.15
8/31/2011,2481.43,1447.38
9/1/2011,2451,1452.41
9/2/2011,2386.62,1459.27
9/5/2011,#N/A,#N/A
9/6/2011,2368.19,1459.51
9/7/2011,2439.49,1456.42
9/8/2011,2412.62,1458.37
9/9/2011,2345.56,1462.09
9/12/2011,2362.76,1459.68
9/13/2011,2386.09,1456.3
9/14/2011,2419.61,1456.43
9/15/2011,2463.38,1453.34
9/16/2011,2478.05,1454.11
9/19/2011,2452.8,1461.26
9/20/2011,2448.64,1460.17
9/21/2011,2373.82,1465.29
9/22/2011,2294.96,1472.68
9/23/2011,2309.84,1464.69
9/26/2011,2366.08,1458.46
9/27/2011,2392.46,1452.63
9/28/2011,2341.49,1453.98
9/29/2011,2361.43,1456.67
9/30/2011,2299.97,1458.63
10/3/2011,2231.81,1465.87
10/4/2011,2284.56,1462.66
10/5/2011,2328.4,1456.56
10/6/2011,2373.08,1453.15
10/7/2011,2352.95,1449.01
10/10/2011,2436.66,#N/A
10/11/2011,2438.08,1446.91
10/12/2011,2463.33,1444.41
10/13/2011,2455.93,1449.15
10/14/2011,2500.35,1446.29
10/17/2011,2450.07,1450.95
10/18/2011,2502.14,1451.06
10/19/2011,2469.62,1452.13
10/20/2011,2481.4,1451.51
10/21/2011,2530.02,1450.76
10/24/2011,2563.92,1449.3
10/25/2011,2510.5,1457.19
10/26/2011,2538.04,1453.54
10/27/2011,2628.65,1446.28
10/28/2011,2629.78,1453.08
10/31/2011,2562.26,1460.31
11/1/2011,2487.88,1468.39
11/2/2011,2529.79,1467.76
11/3/2011,2579.73,1464.62
11/4/2011,2562.92,1466.11
11/7/2011,2579.88,1468.11
11/8/2011,2612.95,1463.63
11/9/2011,2513.67,1467.04
11/10/2011,2536.55,1462.27
11/11/2011,2587.96,#N/A
11/14/2011,2562.59,1463.2
11/15/2011,2575.9,1461.39
11/16/2011,2532.2,1463.11
11/17/2011,2488.03,1465.03
11/18/2011,2487.18,1462.44
11/21/2011,2439.06,1463.74
11/22/2011,2428.76,1464.22
11/23/2011,2372.97,1466
11/24/2011,#N/A,#N/A
11/25/2011,2366.72,1460.76
11/28/2011,2439.19,1463
11/29/2011,2445.71,1461.55
11/30/2011,2556.35,1458.95
12/1/2011,2551.37,1456.36
12/2/2011,2550.84,1462.05
12/5/2011,2578.23,1463.62
12/6/2011,2581.24,1461.69
12/7/2011,2587.42,1466.57
12/8/2011,2530.66,1469.61
12/9/2011,2575.08,1464.48
12/12/2011,2535.31,1467.09
12/13/2011,2512.93,1469.48
12/14/2011,2483.56,1472.61
12/15/2011,2492.1,1471.29
12/16/2011,2500.5,1474.35
12/19/2011,2470.02,1476.38
12/20/2011,2547.1,1471.12
12/21/2011,2552.3,1468.15
12/22/2011,2574.89,1469.18
12/23/2011,2599.08,1464.47
12/26/2011,#N/A,#N/A
12/27/2011,2599.33,1466.6
12/28/2011,2566.26,1473.26
12/29/2011,2594.88,1474.26
12/30/2011,2583.48,1476.09
1/2/2012,#N/A,#N/A
1/3/2012,2625.05,1472.49
1/4/2012,2626.14,1471.54
1/5/2012,2634.18,1471.46
1/6/2012,2628.27,1473.9
1/9/2012,2634.5,1475.02
1/10/2012,2658.84,1475.07
1/11/2012,2659.97,1478.73
1/12/2012,2666.49,1478.1
1/13/2012,2652.8,1482.47
1/16/2012,#N/A,#N/A
1/17/2012,2662.58,1483.28
1/18/2012,2693.72,1480.42
1/19/2012,2707.59,1477.24
1/20/2012,2709.54,1474.59
1/23/2012,2710.9,1473.43
1/24/2012,2708.12,1473.67
1/25/2012,2732.49,1477.08
1/26/2012,2716.34,1482.4
1/27/2012,2712.01,1484.13
1/30/2012,2705,1487.51
1/31/2012,2703.73,1489.93
2/1/2012,2729.28,1487.67
2/2/2012,2732.6,1488.91
2/3/2012,2774.32,1483.12
2/6/2012,2773.16,1487.17
2/7/2012,2779.03,1484.21
2/8/2012,2786.29,1484.75
2/9/2012,2790.57,1482.3
2/10/2012,2770.72,1486.08
2/13/2012,2790.88,1485.49
2/14/2012,2788.62,1489.28
2/15/2012,2774.06,1488.75
2/16/2012,2806.17,1483.86
2/17/2012,2813.08,1483.67
2/20/2012,#N/A,#N/A
2/21/2012,2815.25,1482.24
2/22/2012,2805.63,1485.22
2/23/2012,2818.6,1486.41
2/24/2012,2823.86,1487.04
2/27/2012,2828.1,1490.63
2/28/2012,2838.4,1490.83
2/29/2012,2824.97,1489.56
3/1/2012,2843.17,1486.8
3/2/2012,2833.74,1490.07
3/5/2012,2822.55,1488.52
3/6/2012,2777.72,1491.1
3/7/2012,2798.41,1488.81
3/8/2012,2827.14,1487.27
3/9/2012,2837.77,1486.4
3/12/2012,2838.42,1487.3
3/13/2012,2892.74,1483.19
3/14/2012,2889.25,1474.16
3/15/2012,2907.14,1475.4
3/16/2012,2910.52,1475.47
3/19/2012,2922.5,1471.15
3/20/2012,2913.47,1471.35
3/21/2012,2907.95,1476.38
3/22/2012,2886.31,1476.86
3/23/2012,2895.57,1478.9
3/26/2012,2937.17,1479.21
3/27/2012,2928.94,1482.63
3/28/2012,2914.69,1482.38
3/29/2012,2909.92,1484.25
3/30/2012,2921.06,1480.85
4/2/2012,2943.92,1482.25
4/3/2012,2932.51,1476.93
4/4/2012,2901.64,1479.01
4/5/2012,2900.82,1482.17
4/6/2012,#N/A,1489.65
4/9/2012,2866.81,1490.68
4/10/2012,2816.15,1493.07
4/11/2012,2838.31,1490.66
4/12/2012,2878.84,1490.17
4/13/2012,2841.72,1493.61
4/16/2012,2840.24,1495.15
4/17/2012,2885.79,1493.26
4/18/2012,2873.69,1494.86
4/19/2012,2856.19,1496.23
4/20/2012,2859.72,1495.05
4/23/2012,2834.89,1496.9
4/24/2012,2845.69,1495.42
4/25/2012,2886.3,1494.57
4/26/2012,2906.42,1495.85
4/27/2012,2913.73,1497.11
4/30/2012,2902.08,1498.38
5/1/2012,2919.08,1496.25
5/2/2012,2911.89,1498.94
5/3/2012,2889.34,1499.69
5/4/2012,2841.14,1502.08
5/7/2012,2842.22,1502.2
5/8/2012,2830.03,1503.99
5/9/2012,2811.22,1502.67
5/10/2012,2819.44,1501.69
5/11/2012,2809.87,1503.47
5/14/2012,2777.83,1505.59
5/15/2012,2761.82,1505.52
5/16/2012,2750.19,1505.39
5/17/2012,2707.58,1507.62
5/18/2012,2686.86,1506.63
5/21/2012,2731.59,1505.54
5/22/2012,2733.04,1501.68
5/23/2012,2737.95,1505.53
5/24/2012,2742.31,1503.15
5/25/2012,2736.16,1503.82
5/28/2012,#N/A,#N/A
5/29/2012,2768.04,1504.76
5/30/2012,2727.79,1510.82
5/31/2012,2721.66,1512.84
6/1/2012,2652.26,1517.46
6/4/2012,2652.62,1513.86
6/5/2012,2668.47,1511.94
6/6/2012,2733.05,1508.05
6/7/2012,2732.89,1508.58
6/8/2012,2755.93,1508.86
6/11/2012,2720.02,1512.16
6/12/2012,2752.93,1508.72
6/13/2012,2733.94,1511.95
6/14/2012,2764.64,1511.31
6/15/2012,2794.27,1513.59
6/18/2012,2798.5,1514.19
6/19/2012,2827.01,1512.5
6/20/2012,2822.19,1512
6/21/2012,2757.58,1514.5
6/22/2012,2778.09,1511.68
6/25/2012,2732.52,1515.8
6/26/2012,2746.04,1514.38
6/27/2012,2772.28,1515.01
6/28/2012,2766.36,1517.13
6/29/2012,2837.92,1513.47
7/2/2012,2845.32,1518.93
7/3/2012,2864.37,1516.52
7/4/2012,#N/A,#N/A
7/5/2012,2850.5,1518.75
7/6/2012,2823.72,1521.93
7/9/2012,2818.96,1524.44
7/10/2012,2795.25,1526.55
7/11/2012,2795.59,1527.34
7/12/2012,2781.15,1528.58
7/13/2012,2828.74,1528.06
7/16/2012,2821.96,1531.17
7/17/2012,2843.61,1529.66
7/18/2012,2863.73,1532.75
7/19/2012,2872.09,1531.94
7/20/2012,2842.25,1535.11
7/23/2012,2816.11,1535.76
7/24/2012,2789.74,1537.34
7/25/2012,2788.9,1537.62
7/26/2012,2836.76,1537.09
7/27/2012,2892.97,1530.13
7/30/2012,2891.61,1534.59
7/31/2012,2878.72,1535.73
8/1/2012,2870.18,1533.09
8/2/2012,2848.52,1536.66
8/3/2012,2905.03,1531.12
8/6/2012,2912.1,1533.14
8/7/2012,2927.54,1528.96
8/8/2012,2930.36,1527.99
8/9/2012,2932.95,1527.79
8/10/2012,2939.65,1529.76
8/13/2012,2936.42,1529.66
8/14/2012,2936.57,1525.22
8/15/2012,2941.12,1520
8/16/2012,2962.94,1517.86
8/17/2012,2968.68,1519.45
8/20/2012,2968.67,1520.27
8/21/2012,2958,1521.19
8/22/2012,2958.89,1527.07
8/23/2012,2934.24,1529.88
8/24/2012,2954.28,1528.67
8/27/2012,2952.82,1530.88
8/28/2012,2950.53,1531.84
8/29/2012,2953.84,1530.5
8/30/2012,2930.41,1532.75
8/31/2012,2945.84,1536.8
9/3/2012,#N/A,#N/A
9/4/2012,2942.35,1536.4
9/5/2012,2939.86,1535.78
9/6/2012,3002.43,1531.16
9/7/2012,3015.16,1532.45
9/10/2012,2996.19,1531.61
9/11/2012,3005.95,1531.49
9/12/2012,3013.25,1528.27
9/13/2012,3064.46,1530.39
9/14/2012,3077,1526
9/17/2012,3067.22,1528.21
9/18/2012,3063.23,1529.25
9/19/2012,3067.03,1531.32
9/20/2012,3065.78,1532.09
9/21/2012,3065.56,1533.34
9/24/2012,3058.49,1535.86
9/25/2012,3025.67,1537.62
9/26/2012,3008.39,1540.31
9/27/2012,3038.58,1538.72
9/28/2012,3024.54,1539.05
10/1/2012,3032.99,1540.19
10/2/2012,3035.91,1540.89
10/3/2012,3047.98,1540.82
10/4/2012,3070.61,1538.45
10/5/2012,3070.67,1535.51
10/8/2012,3059.71,#N/A
10/9/2012,3028.53,1536.89
10/10/2012,3009.4,1538.59
10/11/2012,3010.53,1540.34
10/12/2012,3001.37,1541.64
10/15/2012,3026.44,1541.71
10/16/2012,3058.55,1539.35
10/17/2012,3071.93,1535.57
10/18/2012,3064.34,1535.19
10/19/2012,3011.97,1538.62
10/22/2012,3013.4,1536.99
10/23/2012,2968.43,1537.97
10/24/2012,2958.98,1537.8
10/25/2012,2968.21,1534.34
10/26/2012,2965.97,1538.22
10/29/2012,#N/A,1539.79
10/30/2012,#N/A,#N/A
10/31/2012,2966.85,1542.27
11/1/2012,3000.6,1540.15
11/2/2012,2971.56,1539.71
11/5/2012,2978.57,1542.21
11/6/2012,3002.83,1538.09
11/7/2012,2932,1543.48
11/8/2012,2895.03,1545.53
11/9/2012,2900.22,1545.13
11/12/2012,2900.61,#N/A
11/13/2012,2889.6,1545.76
11/14/2012,2849.28,1545.28
11/15/2012,2844.79,1544.84
11/16/2012,2859.33,1545.32
11/19/2012,2918.31,1543.98
11/20/2012,2920.56,1541.79
11/21/2012,2927.63,1540.36
11/22/2012,#N/A,#N/A
11/23/2012,2967.49,1540.35
11/26/2012,2961.35,1542.27
11/27/2012,2945.64,1543.41
11/28/2012,2970.48,1544.36
11/29/2012,2984.1,1544.18
11/30/2012,2984.6,1544.87
12/3/2012,2970,1544.29
12/4/2012,2964.82,1545.98
12/5/2012,2970.65,1546.73
12/6/2012,2981.63,1546.97
12/7/2012,2990.86,1544.6
12/10/2012,2992.05,1545.77
12/11/2012,3012.3,1544.39
12/12/2012,3014.29,1542.05
12/13/2012,2995.31,1540.91
12/14/2012,2982.62,1542.25
12/17/2012,3019.26,1539.17
12/18/2012,3055.16,1535.59
12/19/2012,3031.32,1538.2
12/20/2012,3049.17,1538.53
12/21/2012,3019.86,1541.06
12/24/2012,3012.63,1540.07
12/25/2012,#N/A,#N/A
12/26/2012,2997.78,1541.04
12/27/2012,2994.58,1544
12/28/2012,2960.69,1544.17
12/31/2012,3012.56,1542.52
1/1/2013,#N/A,#N/A
1/2/2013,3092.23,1538.97
1/3/2013,3085.57,1535.88
1/4/2013,3101.07,1535.39
1/7/2013,3091.08,1536.55
1/8/2013,3081.82,1537.97
1/9/2013,3090.32,1538.95
1/10/2013,3114.56,1536.83
1/11/2013,3114.76,1538.14
1/14/2013,3111.77,1539.07
1/15/2013,3115.4,1540.05
1/16/2013,3116.42,1540.03
1/17/2013,3134.6,1536.98
1/18/2013,3145.67,1538.76
1/21/2013,#N/A,#N/A
1/22/2013,3160.18,1539.65
1/23/2013,3165.16,1539.58
1/24/2013,3165.29,1538.72
1/25/2013,3183.07,1532.52
1/28/2013,3177.09,1531.48
1/29/2013,3193.98,1530.63
1/30/2013,3181.97,1529.76
1/31/2013,3173.76,1531.04
2/1/2013,3206.74,1529.68
2/4/2013,3168.65,1532.25
2/5/2013,3203.1,1529.86
2/6/2013,3205.32,1532.55
2/7/2013,3200.69,1533.22
2/8/2013,3219.37,1532.52
2/11/2013,3217.52,1533.31
2/12/2013,3222.99,1531.1
2/13/2013,3226.49,1529.52
2/14/2013,3229.17,1532.33
2/15/2013,3225.98,1531.83
2/18/2013,#N/A,#N/A
2/19/2013,3250.92,1530.92
2/20/2013,3209.49,1531.25
2/21/2013,3189.38,1533.21
2/22/2013,3218.72,1533.92
2/25/2013,3157.96,1538.14
2/26/2013,3178.37,1539.01
2/27/2013,3220.91,1537.98
2/28/2013,3218.18,1539.21
3/1/2013,3225.95,1540.55
3/4/2013,3241.32,1539.62
3/5/2013,3273.39,1538.93
3/6/2013,3278.02,1536.5
3/7/2013,3284.49,1533.26
3/8/2013,3299.89,1529.96
3/11/2013,3311.24,1530.36
3/12/2013,3303.23,1532.59
3/13/2013,3308.85,1532.86
3/14/2013,3328.01,1532.37
3/15/2013,3322.46,1534.32
3/18/2013,3303.63,1536.32
3/19/2013,3295.44,1539.04
3/20/2013,3318.22,1536.91
3/21/2013,3289.97,1537.19
3/22/2013,3314.29,1538.02
3/25/2013,3302.88,1538.32
3/26/2013,3330.52,1538.62
3/27/2013,3328.7,1541.13
3/28/2013,3342.63,1540.52
3/29/2013,#N/A,1540.52
4/1/2013,3327.42,1542.07
4/2/2013,3345.18,1541.29
4/3/2013,3309.48,1544.58
4/4/2013,3323.51,1548.86
4/5/2013,3308.83,1553.58
4/8/2013,3331.43,1551.53
4/9/2013,3343.61,1550.94
4/10/2013,3385.81,1547.77
4/11/2013,3398.51,1548.86
4/12/2013,3388.65,1552.99
4/15/2013,3308.53,1554.39
4/16/2013,3357.3,1553.26
4/17/2013,3307.77,1554.09
4/18/2013,3285.04,1555.13
4/19/2013,3315.13,1554.16
4/22/2013,3331.12,1554.78
4/23/2013,3366.87,1554.88
4/24/2013,3367.32,1555.16
4/25/2013,3381.43,1554.47
4/26/2013,3375.17,1557.47
4/29/2013,3400.21,1557.53
4/30/2013,3408.95,1557.12
5/1/2013,3376.45,1559.39
5/2/2013,3409.44,1559.66
5/3/2013,3446.8,1552.73
5/6/2013,3453.57,1551.55
5/7/2013,3472.35,1551.1
5/8/2013,3488.7,1552.7
5/9/2013,3477.13,1551.64
5/10/2013,3492.63,1546.06
5/13/2013,3493.11,1545
5/14/2013,3530.32,1543.04
5/15/2013,3550.02,1543.4
5/16/2013,3531.9,1548.45
5/17/2013,3569.39,1542.68
5/20/2013,3566.87,1541.94
5/21/2013,3573.28,1543.58
5/22/2013,3543.32,1538.61
5/23/2013,3533.18,1538.2
5/24/2013,3531.25,1538.93
5/27/2013,#N/A,#N/A
5/28/2013,3554.34,1530.58
5/29/2013,3529.14,1530.59
5/30/2013,3543.07,1530.35
5/31/2013,3490.96,1527.55
6/3/2013,3512.65,1528.31
6/4/2013,3492.88,1525.94
6/5/2013,3444.27,1526.52
6/6/2013,3474.86,1528.26
6/7/2013,3520.79,1523.25
6/10/2013,3519.75,1520.49
6/11/2013,3483.02,1520.62
6/12/2013,3453.86,1518.1
6/13/2013,3506.93,1522.16
6/14/2013,3485.73,1526.49
6/17/2013,3512.9,1524.37
6/18/2013,3541.12,1524.09
6/19/2013,3490.71,1514.34
6/20/2013,3401.45,1504.38
6/21/2013,3410.81,1497
6/24/2013,3368.17,1493.06
6/25/2013,3401.46,1490.28
6/26/2013,3435.76,1494.59
6/27/2013,3457.98,1500.65
6/28/2013,3442.75,1502.38
